PID,RT,modality,stim
316,1632,Audio-only,lied
316,1295,Audio-only,sage
316,1327,Audio-only,fad
316,1463,Audio-only,sip
316,1000,Audio-only,peace
316,1287,Audio-only,cheat
316,1337,Audio-only,soar
316,1521,Audio-only,luge
316,1188,Audio-only,wed
316,1443,Audio-only,rake
316,1282,Audio-only,sheath
316,1457,Audio-only,half
316,1414,Audio-only,deck
316,1034,Audio-only,cage
316,1307,Audio-only,dog
316,1015,Audio-only,kid
316,895,Audio-only,hiss
316,1991,Audio-only,roof
316,1178,Audio-only,vague
316,1033,Audio-only,cone
316,1052,Audio-only,tough
316,891,Audio-only,give
316,1578,Audio-only,dodge
316,991,Audio-only,tag
316,1063,Audio-only,sob
316,1465,Audio-only,cash
316,984,Audio-only,hitch
316,1141,Audio-only,late
316,1528,Audio-only,judge
316,919,Audio-only,perch
316,1556,Audio-only,take
316,933,Audio-only,nerve
316,1061,Audio-only,folk
316,932,Audio-only,chase
316,1115,Audio-only,shut
316,1071,Audio-only,moon
316,1016,Audio-only,vice
316,1334,Audio-only,shun
316,1157,Audio-only,gang
316,1071,Audio-only,curl
316,1082,Audio-only,booze
316,1464,Audio-only,hut
316,1029,Audio-only,sash
316,1650,Audio-only,toil
316,967,Audio-only,gag
316,1775,Audio-only,noon
316,1868,Audio-only,these
316,1403,Audio-only,gave
316,972,Audio-only,leaf
316,1648,Audio-only,cell
316,1831,Audio-only,wick
316,1359,Audio-only,writhe
316,976,Audio-only,jug
316,1956,Audio-only,gawk
316,1404,Audio-only,van
316,941,Audio-only,bear
316,1074,Audio-only,dim
316,1084,Audio-only,peeve
316,1068,Audio-only,thine
316,1543,Audio-only,lop
316,1254,Audio-only,shim
316,1568,Audio-only,shed
316,1535,Audio-only,weep
316,1429,Audio-only,lone
316,1435,Audio-only,loud
316,1010,Audio-only,rook
316,994,Audio-only,pile
316,1684,Audio-only,moot
318,951,Audio-only,sock
318,742,Audio-only,neck
318,792,Audio-only,chirp
318,647,Audio-only,gore
318,794,Audio-only,pitch
318,1047,Audio-only,mass
318,888,Audio-only,night
318,1059,Audio-only,lamb
318,1032,Audio-only,same
318,664,Audio-only,raid
318,536,Audio-only,tech
318,1225,Audio-only,womb
318,959,Audio-only,hug
318,618,Audio-only,tight
318,978,Audio-only,wave
318,1039,Audio-only,sack
318,933,Audio-only,hose
318,1034,Audio-only,hem
318,803,Audio-only,ref
318,1135,Audio-only,shore
318,550,Audio-only,birth
318,922,Audio-only,rag
318,695,Audio-only,mat
318,1058,Audio-only,core
318,646,Audio-only,bar
318,1022,Audio-only,ship
318,908,Audio-only,game
318,1034,Audio-only,mob
318,1066,Audio-only,bath
318,967,Audio-only,bake
318,1085,Audio-only,like
318,706,Audio-only,tease
318,716,Audio-only,cope
318,630,Audio-only,dig
318,1042,Audio-only,dawn
318,825,Audio-only,dime
318,867,Audio-only,guile
318,769,Audio-only,gel
318,634,Audio-only,vine
318,1033,Audio-only,dove
318,988,Audio-only,bomb
318,833,Audio-only,town
318,1035,Audio-only,wrote
318,976,Audio-only,wort
318,1141,Audio-only,sap
318,983,Audio-only,weed
318,910,Audio-only,cheek
318,816,Audio-only,tout
318,811,Audio-only,tub
318,910,Audio-only,such
318,1061,Audio-only,fawn
318,1320,Audio-only,none
318,941,Audio-only,yen
318,703,Audio-only,nose
318,769,Audio-only,hall
318,958,Audio-only,seen
318,597,Audio-only,notch
318,687,Audio-only,vile
318,1082,Audio-only,line
318,1058,Audio-only,doze
318,917,Audio-only,cub
318,768,Audio-only,fake
318,885,Audio-only,chalk
318,992,Audio-only,touch
318,907,Audio-only,wool
318,742,Audio-only,niece
318,796,Audio-only,pouch
318,818,Audio-only,name
318,683,Audio-only,kite
318,1034,Audio-only,ping
318,904,Audio-only,than
318,745,Audio-only,gain
318,1001,Audio-only,leak
318,900,Audio-only,does
318,874,Audio-only,batch
318,1065,Audio-only,rear
318,618,Audio-only,hit
318,812,Audio-only,sang
318,850,Audio-only,dash
318,873,Audio-only,latch
318,1031,Audio-only,wet
318,992,Audio-only,ridge
318,999,Audio-only,had
318,837,Audio-only,vogue
318,772,Audio-only,botch
318,867,Audio-only,peat
318,1049,Audio-only,mole
318,687,Audio-only,nod
318,849,Audio-only,lawn
318,581,Audio-only,bush
318,911,Audio-only,sail
318,673,Audio-only,rang
318,650,Audio-only,whale
318,887,Audio-only,face
318,1071,Audio-only,wife
318,1057,Audio-only,mum
318,1067,Audio-only,hone
318,414,Audio-only,toll
318,900,Audio-only,lace
318,907,Audio-only,well
318,725,Audio-only,bathe
318,985,Audio-only,guide
318,993,Audio-only,goose
318,943,Audio-only,boat
318,1017,Audio-only,height
318,994,Audio-only,side
318,929,Audio-only,pin
318,776,Audio-only,tone
318,1080,Audio-only,lab
318,1140,Audio-only,mall
318,1192,Audio-only,hutch
318,937,Audio-only,hoof
318,869,Audio-only,hair
318,628,Audio-only,heed
318,1100,Audio-only,leave
318,705,Audio-only,rut
318,789,Audio-only,siege
318,852,Audio-only,zing
318,1216,Audio-only,fought
318,1024,Audio-only,soothe
318,877,Audio-only,bib
318,1036,Audio-only,kin
318,1038,Audio-only,jazz
318,936,Audio-only,tin
318,1369,Audio-only,sheet
318,1446,Audio-only,rap
318,1250,Audio-only,foil
318,1007,Audio-only,mead
318,1324,Audio-only,mope
318,968,Audio-only,cough
318,863,Audio-only,walk
318,1139,Audio-only,nab
318,995,Audio-only,known
318,745,Audio-only,pipe
318,1109,Audio-only,wrong
318,915,Audio-only,choose
318,787,Audio-only,vase
318,857,Audio-only,gong
318,960,Audio-only,call
318,906,Audio-only,door
318,936,Audio-only,house
318,1299,Audio-only,mess
318,1022,Audio-only,mouse
318,1059,Audio-only,rate
318,1060,Audio-only,sewed
318,1111,Audio-only,less
318,1228,Audio-only,hire
318,890,Audio-only,died
318,1231,Audio-only,hog
318,1143,Audio-only,bang
318,1058,Audio-only,sieve
318,1038,Audio-only,some
318,761,Audio-only,kill
318,551,Audio-only,puff
318,643,Audio-only,jog
318,928,Audio-only,toad
318,1067,Audio-only,dice
318,1145,Audio-only,serve
318,1157,Audio-only,back
318,1032,Audio-only,juice
318,1061,Audio-only,sick
318,1086,Audio-only,root
318,1281,Audio-only,rail
318,829,Audio-only,dab
318,987,Audio-only,chum
318,1144,Audio-only,fit
318,1006,Audio-only,gear
318,1504,Audio-only,loose
318,1098,Audio-only,have
318,1051,Audio-only,shine
318,950,Audio-only,red
318,745,Audio-only,life
318,964,Audio-only,whole
318,831,Audio-only,hook
318,775,Audio-only,null
318,792,Audio-only,jock
318,665,Audio-only,shot
318,966,Audio-only,wine
318,813,Audio-only,sheep
318,927,Audio-only,huff
318,878,Audio-only,pose
318,835,Audio-only,sham
318,1225,Audio-only,them
318,1420,Audio-only,woke
318,1101,Audio-only,fin
318,1160,Audio-only,work
318,894,Audio-only,newt
318,965,Audio-only,teethe
318,1041,Audio-only,time
318,1194,Audio-only,bad
318,1113,Audio-only,rouge
318,1191,Audio-only,sees
318,872,Audio-only,cave
318,930,Audio-only,your
318,956,Audio-only,fog
318,1262,Audio-only,mouth
318,884,Audio-only,foal
318,1149,Audio-only,fizz
318,699,Audio-only,tide
318,756,Audio-only,log
318,958,Audio-only,curve
318,955,Audio-only,five
318,937,Audio-only,bun
318,819,Audio-only,bane
318,657,Audio-only,hash
318,841,Audio-only,fang
318,1073,Audio-only,chef
318,1334,Audio-only,zeal
318,1222,Audio-only,league
318,975,Audio-only,week
318,1355,Audio-only,ditch
318,959,Audio-only,jab
318,1119,Audio-only,tube
318,943,Audio-only,dear
318,658,Audio-only,sub
318,1154,Audio-only,rot
318,1078,Audio-only,gone
318,1058,Audio-only,lodge
318,1171,Audio-only,shell
318,1083,Audio-only,meal
319,1344,Audio-only,yawn
319,1210,Audio-only,dire
319,1211,Audio-only,not
319,916,Audio-only,perch
319,1119,Audio-only,wick
319,1442,Audio-only,wedge
319,860,Audio-only,rake
319,1042,Audio-only,roof
319,950,Audio-only,cot
319,1109,Audio-only,room
319,1048,Audio-only,weep
319,1183,Audio-only,sage
319,1199,Audio-only,chase
319,803,Audio-only,curl
319,1111,Audio-only,jeer
319,719,Audio-only,meek
319,1086,Audio-only,fad
319,1006,Audio-only,juke
319,1096,Audio-only,hitch
319,706,Audio-only,luge
319,1025,Audio-only,kid
319,941,Audio-only,hike
319,956,Audio-only,late
319,728,Audio-only,lied
319,1058,Audio-only,roach
319,927,Audio-only,pen
319,708,Audio-only,young
319,1149,Audio-only,cage
319,1205,Audio-only,cab
319,1105,Audio-only,wage
319,1095,Audio-only,gag
319,1044,Audio-only,folk
319,757,Audio-only,mill
319,999,Audio-only,jug
319,1021,Audio-only,pet
319,795,Audio-only,job
319,784,Audio-only,bear
319,618,Audio-only,dull
319,990,Audio-only,cite
319,994,Audio-only,take
319,1147,Audio-only,won
319,1239,Audio-only,lad
319,736,Audio-only,cone
319,981,Audio-only,soar
319,1152,Audio-only,rash
319,888,Audio-only,tip
319,607,Audio-only,babe
319,620,Audio-only,goal
319,888,Audio-only,cheat
319,872,Audio-only,judge
319,591,Audio-only,shun
319,1023,Audio-only,pile
319,630,Audio-only,rib
319,562,Audio-only,hip
319,568,Audio-only,doubt
319,1033,Audio-only,tough
319,1026,Audio-only,sob
319,796,Audio-only,give
319,813,Audio-only,gig
319,655,Audio-only,hut
319,628,Audio-only,couch
319,579,Audio-only,sit
319,695,Audio-only,shim
319,996,Audio-only,will
319,1198,Audio-only,wed
319,1270,Audio-only,shed
319,687,Audio-only,rook
319,573,Audio-only,sash
319,458,Audio-only,teach
319,491,Audio-only,dim
319,905,Audio-only,kale
319,1080,Audio-only,shut
319,665,Audio-only,cuff
319,502,Audio-only,pool
319,532,Audio-only,perm
319,1277,Audio-only,wipe
319,1109,Audio-only,these
319,1120,Audio-only,days
319,1106,Audio-only,peace
319,1283,Audio-only,deck
319,1014,Audio-only,noon
319,667,Audio-only,hiss
319,1224,Audio-only,jam
319,1442,Audio-only,vice
319,1067,Audio-only,cash
319,1359,Audio-only,those
319,1369,Audio-only,sod
319,778,Audio-only,vague
319,810,Audio-only,tag
319,709,Audio-only,peeve
319,949,Audio-only,peep
319,1319,Audio-only,sheath
319,1031,Audio-only,shade
319,1387,Audio-only,myth
319,753,Audio-only,pour
319,965,Audio-only,jowl
319,1088,Audio-only,cell
319,914,Audio-only,nerve
319,1012,Audio-only,van
319,1116,Audio-only,moot
319,1042,Audio-only,chin
319,709,Audio-only,writhe
319,946,Audio-only,dodge
319,1139,Audio-only,half
319,1355,Audio-only,gave
319,1048,Audio-only,gal
319,1082,Audio-only,vile
319,963,Audio-only,lamb
319,1188,Audio-only,mat
319,773,Audio-only,wave
319,1141,Audio-only,ref
319,1186,Audio-only,fawn
319,1121,Audio-only,goose
319,918,Audio-only,dash
319,1029,Audio-only,gain
319,880,Audio-only,sail
319,1139,Audio-only,duke
319,954,Audio-only,none
319,974,Audio-only,vine
319,1051,Audio-only,dove
319,1074,Audio-only,wrote
319,1019,Audio-only,cope
319,974,Audio-only,mall
319,908,Audio-only,hit
319,896,Audio-only,bake
319,908,Audio-only,sap
319,1198,Audio-only,beak
319,1155,Audio-only,name
319,1025,Audio-only,tone
319,1113,Audio-only,nose
319,873,Audio-only,lawn
319,1252,Audio-only,town
319,971,Audio-only,dig
319,1193,Audio-only,height
319,1046,Audio-only,doze
319,788,Audio-only,shear
319,1047,Audio-only,mitt
319,1088,Audio-only,vogue
319,823,Audio-only,mass
319,1097,Audio-only,well
319,1281,Audio-only,sang
319,733,Audio-only,same
319,700,Audio-only,boat
319,993,Audio-only,bar
319,820,Audio-only,date
319,906,Audio-only,balk
319,1164,Audio-only,bash
319,1510,Audio-only,lobe
319,1264,Audio-only,fake
319,1409,Audio-only,kneel
319,1224,Audio-only,wife
319,1104,Audio-only,side
319,1337,Audio-only,bomb
319,1128,Audio-only,rut
319,1150,Audio-only,dime
319,912,Audio-only,batch
319,988,Audio-only,game
319,1080,Audio-only,weed
319,1290,Audio-only,night
319,784,Audio-only,peat
319,1448,Audio-only,leak
319,1324,Audio-only,heed
319,1300,Audio-only,hall
319,1354,Audio-only,bath
319,1457,Audio-only,cub
319,1400,Audio-only,leave
319,798,Audio-only,bathe
319,1206,Audio-only,chalk
319,1250,Audio-only,choke
319,891,Audio-only,wren
319,1119,Audio-only,pin
319,1373,Audio-only,pitch
319,740,Audio-only,niece
319,1269,Audio-only,ping
319,999,Audio-only,than
319,809,Audio-only,hug
319,1594,Audio-only,whale
319,1205,Audio-only,guide
319,1534,Audio-only,ridge
319,1153,Audio-only,mob
319,1103,Audio-only,had
319,1084,Audio-only,like
319,1028,Audio-only,tight
319,1094,Audio-only,siege
319,1090,Audio-only,such
319,1130,Audio-only,pod
319,1438,Audio-only,rang
319,1125,Audio-only,wet
319,1270,Audio-only,mum
319,784,Audio-only,hair
319,1221,Audio-only,nod
319,1043,Audio-only,talk
319,785,Audio-only,hoof
319,1000,Audio-only,hutch
319,1138,Audio-only,dawn
319,1186,Audio-only,ship
319,769,Audio-only,does
319,840,Audio-only,botch
319,946,Audio-only,seen
319,1101,Audio-only,hem
319,1180,Audio-only,bin
319,1152,Audio-only,guile
319,776,Audio-only,wool
320,1411,Audio-only,rag
320,997,Audio-only,gore
320,792,Audio-only,fate
320,1027,Audio-only,shore
320,947,Audio-only,such
320,729,Audio-only,kneel
320,1173,Audio-only,batch
320,1068,Audio-only,rear
320,981,Audio-only,touch
320,1068,Audio-only,bath
320,855,Audio-only,vine
320,1238,Audio-only,vile
320,1240,Audio-only,pitch
320,841,Audio-only,guile
320,642,Audio-only,same
320,887,Audio-only,hit
320,878,Audio-only,height
320,1025,Audio-only,yen
320,703,Audio-only,bin
320,1351,Audio-only,weed
320,1248,Audio-only,peat
320,873,Audio-only,wife
320,1437,Audio-only,niece
320,1323,Audio-only,talk
320,867,Audio-only,dash
320,974,Audio-only,chirp
320,1018,Audio-only,gain
320,1035,Audio-only,bash
320,758,Audio-only,date
320,761,Audio-only,hutch
320,969,Audio-only,nose
320,1142,Audio-only,hone
320,1004,Audio-only,lamb
320,893,Audio-only,like
320,962,Audio-only,raid
320,1026,Audio-only,tight
320,711,Audio-only,fawn
320,1093,Audio-only,leak
320,717,Audio-only,zing
320,663,Audio-only,hoof
320,1027,Audio-only,mum
320,929,Audio-only,name
320,1140,Audio-only,ping
320,845,Audio-only,side
320,626,Audio-only,kite
320,890,Audio-only,than
320,1167,Audio-only,theme
320,1140,Audio-only,hair
320,1023,Audio-only,tech
320,925,Audio-only,birth
320,1439,Audio-only,sack
320,995,Audio-only,night
320,705,Audio-only,gel
320,631,Audio-only,mass
320,892,Audio-only,sang
320,701,Audio-only,wool
320,1308,Audio-only,goon
320,1099,Audio-only,tub
320,994,Audio-only,wave
320,841,Audio-only,pouch
320,916,Audio-only,sane
320,1141,Audio-only,womb
320,1042,Audio-only,dig
320,531,Audio-only,whale
320,563,Audio-only,rang
320,1436,Audio-only,bomb
320,766,Audio-only,mall
320,874,Audio-only,tout
320,1412,Audio-only,lab
320,1155,Audio-only,leave
320,1219,Audio-only,town
320,1270,Audio-only,lace
320,1180,Audio-only,rut
320,1059,Audio-only,sock
320,1013,Audio-only,guide
320,656,Audio-only,neck
320,1266,Audio-only,lobe
320,1084,Audio-only,wrote
320,1140,Audio-only,does
320,1250,Audio-only,boat
320,1228,Audio-only,hose
320,1027,Audio-only,bar
320,995,Audio-only,bush
320,899,Audio-only,choke
320,973,Audio-only,dawn
320,689,Audio-only,hug
320,946,Audio-only,wren
320,1023,Audio-only,none
320,991,Audio-only,bake
320,1187,Audio-only,nod
320,1199,Audio-only,heed
320,1345,Audio-only,pod
320,714,Audio-only,tone
320,736,Audio-only,well
320,873,Audio-only,ship
320,1082,Audio-only,vogue
320,535,Audio-only,pin
320,605,Audio-only,cub
320,722,Audio-only,beak
320,907,Audio-only,doze
320,920,Audio-only,had
320,975,Audio-only,face
320,884,Audio-only,goose
320,1406,Audio-only,latch
320,1316,Audio-only,dove
320,720,Audio-only,hem
320,1228,Audio-only,duke
320,1132,Audio-only,mob
320,890,Audio-only,shear
320,900,Audio-only,game
320,830,Audio-only,tease
320,777,Audio-only,botch
320,917,Audio-only,toll
320,1103,Audio-only,dime
320,895,Audio-only,ref
320,1024,Audio-only,lop
320,1035,Audio-only,rook
320,1483,Audio-only,hut
320,781,Audio-only,rake
320,959,Audio-only,shed
320,984,Audio-only,nerve
320,877,Audio-only,hiss
320,928,Audio-only,writhe
320,1057,Audio-only,beat
320,741,Audio-only,wick
320,879,Audio-only,dull
320,1032,Audio-only,noon
320,845,Audio-only,seem
320,947,Audio-only,lied
320,871,Audio-only,roach
320,1247,Audio-only,luge
320,722,Audio-only,will
320,790,Audio-only,deck
320,819,Audio-only,peeve
320,1114,Audio-only,cite
320,1129,Audio-only,chewed
320,964,Audio-only,need
320,618,Audio-only,doubt
320,686,Audio-only,sown
320,1387,Audio-only,thine
320,1208,Audio-only,gig
320,995,Audio-only,van
320,1166,Audio-only,roof
320,665,Audio-only,fudge
320,1202,Audio-only,cash
320,963,Audio-only,budge
320,1076,Audio-only,shun
320,1077,Audio-only,sit
320,1065,Audio-only,tough
320,1133,Audio-only,cab
320,1102,Audio-only,rule
320,1089,Audio-only,gawk
320,1056,Audio-only,pile
320,746,Audio-only,tip
320,810,Audio-only,won
320,1399,Audio-only,pet
320,1160,Audio-only,wedge
320,1010,Audio-only,sash
320,997,Audio-only,judge
320,859,Audio-only,tag
320,771,Audio-only,wipe
320,1269,Audio-only,vice
320,1140,Audio-only,booze
320,1049,Audio-only,chin
320,969,Audio-only,weep
320,1189,Audio-only,pour
320,1287,Audio-only,peep
320,1224,Audio-only,dodge
320,1128,Audio-only,young
320,973,Audio-only,moot
320,1007,Audio-only,cell
320,1258,Audio-only,hitch
320,772,Audio-only,hip
320,715,Audio-only,sage
320,525,Audio-only,late
320,999,Audio-only,gag
320,995,Audio-only,shade
320,831,Audio-only,toil
320,620,Audio-only,peace
320,759,Audio-only,myth
320,883,Audio-only,pool
320,606,Audio-only,yolk
320,1011,Audio-only,sheath
320,1312,Audio-only,gang
320,976,Audio-only,perm
320,932,Audio-only,curl
320,903,Audio-only,jug
320,1068,Audio-only,sip
320,1029,Audio-only,mill
320,1023,Audio-only,cheat
320,1107,Audio-only,top
320,876,Audio-only,song
320,1115,Audio-only,right
320,780,Audio-only,meek
320,966,Audio-only,cuff
320,784,Audio-only,jeer
320,1227,Audio-only,rose
320,910,Audio-only,cot
320,925,Audio-only,those
320,1042,Audio-only,shave
320,962,Audio-only,cage
320,748,Audio-only,sod
320,938,Audio-only,shown
320,904,Audio-only,days
320,1249,Audio-only,folk
320,1174,Audio-only,lad
320,1358,Audio-only,shim
320,890,Audio-only,cone
320,758,Audio-only,shut
320,1081,Audio-only,bear
320,1100,Audio-only,not
320,985,Audio-only,goal
320,972,Audio-only,fad
320,982,Audio-only,rib
320,900,Audio-only,give
320,598,Audio-only,jam
320,1436,Audio-only,dog
320,1426,Audio-only,gal
320,1127,Audio-only,calm
320,1135,Audio-only,soar
320,984,Audio-only,couch
320,655,Audio-only,kid
320,1582,Audio-only,take
320,755,Audio-only,room
320,592,Audio-only,jowl
320,1113,Audio-only,perch
320,880,Audio-only,hive
320,844,Audio-only,wage
320,825,Audio-only,thug
321,710,Audio-only,peat
321,751,Audio-only,sang
321,658,Audio-only,notch
321,887,Audio-only,shear
321,1071,Audio-only,mole
321,714,Audio-only,vine
321,1256,Audio-only,bomb
321,1088,Audio-only,kite
321,1078,Audio-only,balk
321,745,Audio-only,gore
321,817,Audio-only,talk
321,1186,Audio-only,mitt
321,1331,Audio-only,bake
321,978,Audio-only,game
321,1284,Audio-only,leak
321,702,Audio-only,heed
321,1228,Audio-only,mum
321,911,Audio-only,goose
321,1227,Audio-only,hone
321,1063,Audio-only,ref
321,1102,Audio-only,nose
321,1185,Audio-only,tight
321,1199,Audio-only,gel
321,896,Audio-only,chirp
321,720,Audio-only,zing
321,1230,Audio-only,hair
321,985,Audio-only,such
321,1075,Audio-only,sock
321,1329,Audio-only,ping
321,1063,Audio-only,none
321,1191,Audio-only,hall
321,1466,Audio-only,nod
321,1224,Audio-only,well
321,929,Audio-only,hoof
321,1452,Audio-only,night
321,1049,Audio-only,than
321,886,Audio-only,pouch
321,874,Audio-only,weed
321,821,Audio-only,mass
321,1383,Audio-only,lace
321,1046,Audio-only,tease
321,1016,Audio-only,wet
321,1082,Audio-only,duke
321,916,Audio-only,dash
321,1050,Audio-only,bush
321,1180,Audio-only,line
321,1107,Audio-only,wife
321,1246,Audio-only,date
321,841,Audio-only,dime
321,627,Audio-only,cub
321,1188,Audio-only,gain
321,656,Audio-only,toll
321,886,Audio-only,wrote
321,1201,Audio-only,fake
321,1071,Audio-only,wave
321,1058,Audio-only,sap
321,979,Audio-only,choke
321,936,Audio-only,botch
321,781,Audio-only,tech
321,1474,Audio-only,mob
321,1187,Audio-only,mat
321,867,Audio-only,tub
321,979,Audio-only,sane
321,1048,Audio-only,same
321,1182,Audio-only,kneel
321,1020,Audio-only,dig
321,1211,Audio-only,chalk
321,1118,Audio-only,had
321,1133,Audio-only,hose
321,1194,Audio-only,tone
321,1087,Audio-only,wort
321,705,Audio-only,niece
321,1147,Audio-only,name
321,1048,Audio-only,birth
321,1065,Audio-only,core
321,1256,Audio-only,ship
321,1202,Audio-only,hutch
321,996,Audio-only,mall
321,1156,Audio-only,pitch
321,1104,Audio-only,sack
